['嘉峪关', '酒泉', 1]
['深圳', '株洲', 1]
['沧州', '朔州', 1]
['益阳', '来宾', 1]
['恩施', '荆州', 1]
['恩施', '重庆', 1]
['柳州', '安康', 1]
['柳州', '荆州', 1]
['柳州', '玉林', 1]
['柳州', '合肥', 1]
['嘉兴', '毕节', 1]
['嘉兴', '绍兴', 1]
['嘉兴', '宜昌', 1]
['嘉兴', '铜陵', 1]
['嘉兴', '徐州', 1]
['嘉兴', '文山', 1]
['嘉兴', '遵义', 1]
['嘉兴', '绵阳', 1]
['嘉兴', '黄山', 1]
['嘉兴', '天门', 1]
['嘉兴', '宿州', 2]
['嘉兴', '商丘', 1]
['嘉兴', '安庆', 3]
['嘉兴', '临沂', 1]
['嘉兴', '菏泽', 1]
['嘉兴', '常德', 1]
['嘉兴', '黔南', 1]
['十堰', '泰州', 1]
['十堰', '南阳', 1]
['十堰', '邵阳', 1]
['乌鲁木齐', '成都', 1]
['乌鲁木齐', '绍兴', 1]
['乌鲁木齐', '西安', 1]
['乌鲁木齐', '庆阳', 1]
['泉州', '赣州', 1]
['泉州', '宜昌', 1]
['泉州', '蚌埠', 1]
['泉州', '岳阳', 1]
['泉州', '益阳', 1]
['泉州', '吉安', 1]
['泉州', '南平', 1]
['泉州', '上饶', 1]
['泉州', '十堰', 1]
['泉州', '湘西', 1]
['泉州', '盐城', 1]
['泉州', '龙岩', 1]
['泉州', '开封', 1]
['鄂尔多斯', '运城', 1]
['鄂尔多斯', '榆林', 1]
['南通', '常州', 1]
['南通', '泸州', 1]
['南通', '黔南', 1]
['南通', '上海', 1]
['南通', '信阳', 1]
['南通', '邵阳', 1]
['南通', '淮安', 1]
['阜阳', '合肥', 1]
['安顺', '安康', 1]
['绍兴', '荆州', 1]
['绍兴', '重庆', 2]
['绍兴', '周口', 1]
['绍兴', '达州', 2]
['绍兴', '信阳', 1]
['绍兴', '永州', 1]
['绍兴', '蚌埠', 1]
['绍兴', '邵阳', 1]
['绍兴', '遵义', 2]
['绍兴', '恩施', 1]
['绍兴', '抚州', 1]
['绍兴', '商丘', 2]
['绍兴', '阜阳', 1]
['绍兴', '开封', 1]
['绍兴', '安顺', 1]
['周口', '南阳', 1]
['楚雄', '娄底', 1]
['兰州市', '平凉', 1]
['商洛', '巴中', 1]
['芜湖', '上海', 1]
['芜湖', '安庆', 1]
['芜湖', '南阳', 1]
['芜湖', '常德', 1]
['芜湖', '萍乡', 1]
['西双版纳', '大理', 1]
['西双版纳', '邵阳', 1]
['大同', '乌兰察布', 1]
['大同', '潍坊', 1]
['大同', '北京', 1]
['辽阳', '哈尔滨', 1]
['辽阳', '重庆', 1]
['阜新', '锦州', 1]
['阜新', '德州', 1]
['濮阳', '安阳', 1]
['濮阳', '郑州', 1]
['信阳', '长沙', 1]
['舟山', '阜阳', 1]
['昌吉', '平凉', 1]
['昌吉', '阿勒泰', 1]
['昌吉', '遂宁', 1]
['中山', '揭阳', 1]
['中山', '重庆', 1]
['中山', '泸州', 1]
['中山', '桂林', 1]
['中山', '张家界', 1]
['中山', '邵阳', 1]
['中山', '襄阳', 1]
['中山', '毕节', 1]
['中山', '黄冈', 1]
['中山', '铜仁', 2]
['中山', '十堰', 1]
['中山', '贺州', 1]
['中山', '周口', 1]
['中山', '信阳', 1]
['中山', '常德', 1]
['宜昌', '苏州', 1]
['临夏', '南阳', 1]
['榆林', '咸阳', 1]
['榆林', '南阳', 1]
['廊坊', '保定', 2]
['廊坊', '新乡', 1]
['廊坊', '邢台', 1]
['廊坊', '巴中', 1]
['廊坊', '承德', 1]
['武汉', '揭阳', 1]
['武汉', '重庆', 1]
['武汉', '荆门', 1]
['武汉', '恩施', 1]
['武汉', '孝感', 1]
['武汉', '商洛', 1]
['武汉', '平凉', 1]
['武汉', '平顶山', 1]
['武汉', '吉安', 1]
['武汉', '景德镇', 1]
['武汉', '襄阳', 1]
['武汉', '池州', 1]
['武汉', '运城', 1]
['武汉', '铜仁', 1]
['武汉', '岳阳', 1]
['武汉', '亳州', 1]
['武汉', '怀化', 1]
['太原', '保定', 1]
['太原', '长治', 1]
['太原', '大同', 1]
['太原', '运城', 1]
['太原', '临汾', 1]
['太原', '北京', 2]
['太原', '忻州', 2]
['太原', '黄冈', 1]
['乐山', '衡阳', 1]
['铜仁', '重庆', 1]
['秦皇岛', '延边', 1]
['汕头', '天门', 1]
['汕头', '南阳', 2]
['汕头', '达州', 1]
['汕头', '景德镇', 2]
['葫芦岛', '深圳', 1]
['延边', '长春', 1]
['包头', '乌兰察布', 1]
['伊犁', '天水', 1]
['郑州', '许昌', 1]
['郑州', '驻马店', 2]
['郑州', '滨州', 1]
['郑州', '周口', 3]
['郑州', '扬州', 1]
['郑州', '恩施', 1]
['郑州', '新乡', 1]
['郑州', '鹤壁', 1]
['郑州', '景德镇', 1]
['郑州', '襄阳', 1]
